from_country,to_country,refugees
UGA,IRE,55
UGA,ITA,5
UGA,JOR,5
UGA,JPN,8
UGA,KEN,801
UGA,KOR,39
UGA,LES,9
UGA,LUX,5
UGA,MLS,6
UGA,MOZ,5
UGA,NAM,10
UGA,NET,470
UGA,NOR,92
UGA,NZL,5
UGA,PHI,5
UGA,POR,7
UGA,ROM,7
UGA,RSA,381
UGA,SPA,13
UGA,SUD,5
UGA,SVK,5
UGA,SWA,6
UGA,SWE,708
UGA,SWI,69
UGA,TAN,16
UGA,USA,1849
UGA,ZAM,225
UGA,ZIM,9
UKN,ARG,642
UKN,AUL,1525
UKN,AUS,5435
UKN,BEL,25217
UKN,CAN,5
UKN,CHL,436
UKN,COL,5
UKN,ECU,17
UKN,FIN,132
UKN,FRA,7251
UKN,GBR,2252
UKN,GEO,47
UKN,GFR,27539
UKN,GRE,11049
UKN,HRV,7
UKN,HUN,891
UKN,ICE,12
UKN,ISR,212
UKN,ITA,2646
UKN,JPN,336
UKN,KOR,88
UKN,LUX,17
UKN,LVA,13
UKN,MTA,637
UKN,NET,3205
UKN,NOR,28
UKN,NZL,644
UKN,PER,22
UKN,POL,32
UKN,POR,28
UKN,ROM,5
UKN,RUS,7
UKN,SPA,39
UKN,SVK,54
UKN,SVN,16
UKN,SWE,504
UKN,SWI,1289
UKN,SYR,5
UKN,TAN,6
UKN,TUR,2043
UKN,USA,6364
UKR,ALB,2542
UKR,ARG,121
UKR,ARM,406
UKR,AUL,1527
UKR,AUS,89862
UKR,AZE,4770
UKR,BEL,61975
UKR,BLR,19384
UKR,BOL,5
UKR,BRA,43
UKR,BSN,147
UKR,BUL,149215
UKR,CAN,75098
UKR,CHL,46
UKR,COL,8
UKR,COS,13
UKR,CYP,12472
UKR,CZE,433501
UKR,DEN,32839
UKR,ECU,79
UKR,EST,40298
UKR,FIN,44953
UKR,FRA,69302
UKR,GBR,182423
UKR,GEO,26446
UKR,GFR,1002999
UKR,GRE,21827
UKR,HRV,19416
UKR,HUN,29632
UKR,ICE,2335
UKR,IRE,70578
UKR,ISR,30
UKR,ITA,149872
UKR,JPN,2238
UKR,KGZ,14
UKR,KOR,17
UKR,LIE,402
UKR,LTU,65175
UKR,LUX,4500
UKR,LVA,37800
UKR,MCD,386
UKR,MDA,98910
UKR,MEX,31
UKR,MNE,32346
UKR,MTA,1765
UKR,NET,102588
UKR,NOR,33243
UKR,NZL,5
UKR,PAN,11
UKR,PAR,9
UKR,PER,29
UKR,POL,958147
UKR,POR,44960
UKR,ROM,100086
UKR,RUS,1275315
UKR,SPA,161157
UKR,SRB,1108
UKR,SVK,94858
UKR,SVN,7748
UKR,SWE,46857
UKR,SWI,60162
UKR,TUR,2768
UKR,URU,18
UKR,USA,3063
URU,BOL,10
URU,CAN,6
URU,GFR,9
URU,ITA,5
URU,MEX,15
URU,SPA,18
URU,USA,5
USA,ARG,5
USA,AUL,20
USA,AUS,5
USA,BEL,5
USA,BUL,20
USA,CAN,197
USA,COS,7
USA,DEN,5
USA,ECU,8
USA,EST,5
USA,FIN,7
USA,FRA,10
USA,GBR,67
USA,GFR,227
USA,HRV,8
USA,HUN,7
USA,ITA,29
USA,LTU,5
USA,LVA,6
USA,MDA,93
USA,MEX,50
USA,MLS,5
USA,NET,79
USA,NOR,5
USA,POL,100
USA,POR,67
USA,ROM,45
USA,RUS,9
USA,SAL,5
USA,SPA,132
USA,SVK,22
USA,SVN,8
USA,SWE,30
USA,SWI,13
UZB,ALB,5
UZB,AUL,21
UZB,AUS,47
UZB,AZE,5
UZB,BEL,70
UZB,BUL,5
UZB,CAN,24
UZB,CYP,5
UZB,CZE,36
UZB,DEN,18
UZB,ECU,5
UZB,EST,5
UZB,FIN,19
UZB,FRA,293
UZB,GBR,64
UZB,GFR,814
UZB,GHA,9
UZB,GRE,12
UZB,HRV,5
UZB,HUN,12
UZB,IRE,7
UZB,IRN,7
UZB,ITA,10
UZB,KAZ,5
UZB,LTU,27
UZB,LVA,27
UZB,MDA,93
UZB,NET,144
UZB,NOR,144
UZB,POL,177
UZB,POR,17
UZB,ROM,25
UZB,RUS,81
UZB,SPA,32
UZB,SRB,6
UZB,SVK,9
UZB,SWE,501
UZB,SWI,86
UZB,UKR,37
UZB,USA,1415
VAN,USA,5
VCT,CAN,57
VCT,GBR,39
VCT,GFR,5
VCT,TRT,5
VCT,USA,30
VEN,ALB,5
VEN,ARG,316
VEN,AUL,240
VEN,AUS,104
VEN,BEL,513
VEN,BOL,243
VEN,BRA,53307
VEN,CAN,1497
VEN,CHL,30
VEN,COL,1381
VEN,COS,1990
VEN,CZE,11
VEN,DEN,5
VEN,DOM,191
VEN,ECU,1540
VEN,FIN,5
VEN,FRA,1681
VEN,GBR,67
VEN,GFR,1221
VEN,GRE,15
VEN,GUA,59
VEN,HON,9
VEN,ICE,1156
VEN,IND,5
VEN,IRE,184
VEN,ITA,3426
VEN,LUX,8
VEN,MEX,20263
VEN,MTA,24
VEN,NET,132
VEN,NOR,28
VEN,NZL,5
VEN,PAN,71
VEN,PAR,4315
VEN,PER,4763
VEN,POL,22
VEN,POR,5
VEN,SAL,12
VEN,SPA,109094
VEN,SUR,13
VEN,SWE,41
VEN,SWI,77
VEN,TRT,3098
VEN,URU,621
VEN,USA,22583
WES,AUL,8
WSH,ALG,90000
WSH,ANG,16
WSH,CAN,5
WSH,CUB,96
WSH,ECU,5
WSH,FRA,862
WSH,GBR,11
WSH,GRE,10
WSH,ITA,5
WSH,SPA,15
WSH,SWI,5
WSH,VEN,11
YEM,ALG,293
YEM,ARE,163
YEM,ARG,22
YEM,ARM,21
YEM,AUL,247
YEM,AUS,562
YEM,AZE,11
YEM,BAH,9
YEM,BEL,121
YEM,BEN,17
YEM,BLR,25
YEM,BRA,21
YEM,BUL,29
YEM,CAN,450
YEM,CHD,5
YEM,CHI,29
YEM,CMR,5
YEM,CUB,12
YEM,CYP,61
YEM,CZE,27
YEM,DEN,7
YEM,DJB,3027
YEM,ECU,106
YEM,EST,6
YEM,ETH,2393
YEM,FIN,331
YEM,FRA,1084
YEM,GBR,1647
YEM,GEO,62
YEM,GFR,3757
YEM,GHA,16
YEM,GRE,1335
YEM,HKG,44
YEM,HRV,7
YEM,HUN,17
YEM,ICE,16
YEM,ICO,5
YEM,IND,15
YEM,INS,86
YEM,IRE,34
YEM,ITA,30
YEM,JOR,1783
YEM,JPN,19
YEM,KEN,96
YEM,KOR,829
YEM,KUW,9
YEM,LBY,8
YEM,LEB,30
YEM,LKA,8
YEM,LTU,7
YEM,LUX,37
YEM,MAD,9
YEM,MAU,45
YEM,MDA,10
YEM,MEX,25
YEM,MLS,349
YEM,MNE,7
YEM,MOR,11
YEM,MTA,5
YEM,NET,3074
YEM,NIG,5
YEM,NOR,197
YEM,NZL,11
YEM,PAK,137
YEM,PHI,37
YEM,POL,26
YEM,POR,18
YEM,QAT,5
YEM,ROM,79
YEM,RSA,5
YEM,RUS,85
YEM,RWA,5
YEM,SAU,24
YEM,SOM,9877
YEM,SPA,519
YEM,SUD,1941
YEM,SVK,25
YEM,SVN,6
YEM,SWE,1731
YEM,SWI,342
YEM,SYR,214
YEM,TAN,8
YEM,THA,36
YEM,TUN,26
YEM,UAE,12
YEM,UGA,34
YEM,UKR,5
YEM,USA,701
ZAM,AUL,20
ZAM,AUS,5
ZAM,CAN,23
ZAM,DEN,5
ZAM,GBR,81
ZAM,GFR,15
ZAM,IRE,10
ZAM,LES,5
ZAM,NET,12
ZAM,POR,22
ZAM,RSA,51
ZAM,SWE,11
ZAM,USA,35
ZIM,ARE,42
ZIM,AUL,261
ZIM,BOT,15
ZIM,BRA,5
ZIM,CAN,309
ZIM,CHI,9
ZIM,DEN,6
ZIM,ECU,10
ZIM,FIN,6
ZIM,FRA,84
ZIM,GBR,914
ZIM,GFR,166
ZIM,GRE,15
ZIM,HKG,5
ZIM,HUN,5
ZIM,IRE,849
ZIM,KEN,7
ZIM,MTA,5
ZIM,NAM,61
ZIM,NET,70
ZIM,NOR,11
ZIM,NZL,14
ZIM,POR,70
ZIM,RSA,3343
ZIM,SWA,9
ZIM,SWE,14
ZIM,SWI,9
ZIM,THA,9
ZIM,USA,680
ZIM,ZAM,5
